train_loss,train_accuracy,val_loss,val_accuracy
0.3755913112984329,0.8624321221995663,0.3327386925617854,0.8747107568654147
0.30050474014438566,0.8870838398437996,0.3024038225412369,0.8879338951544328
0.2615778497496589,0.9042030998329064,0.28883062965340084,0.8965289514715021
0.23561867729562228,0.9153010939003585,0.2788345590233803,0.9031405156308955
0.2118125555456662,0.9252656872241528,0.2782917958166864,0.9042149162292481
0.19573945246759009,0.9328217576695728,0.2816064912411902,0.904628126187758
0.17971652917197492,0.9381818596418802,0.2847411119275623,0.9028925947709517
0.16243634837084128,0.9436600188156227,0.28880374133586884,0.9022314247218045
0.14963659802909757,0.9477450175099559,0.29171940435965854,0.903966964374889
0.13383814900136384,0.952160606631985,0.3019830766651366,0.9055372214317322
